r,u,residual
7.323000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.323999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.325000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.326000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.326999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.328000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.329000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.329999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.331000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.332000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.332999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.334000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.335000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.335999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.337000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.337999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.339000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.340000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.340999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.342000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.343000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.343999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.345000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.346000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.346999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.348000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.348999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.350000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.351000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.351999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.353000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.354000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.354999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.356000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.357000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.357999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.359000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.360000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.360999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.362000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.362999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.364000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.365000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.365999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.367000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.368000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.368999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.370000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.371000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.371999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.373000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.373999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.375000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.376000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.376999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.378000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.379000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.379999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.381000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.382000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.382999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.384000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.385000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.385999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.387000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.387999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.389000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.390000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.390999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.392000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.393000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.393999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.395000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.396000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.396999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.398000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.398999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.401000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.401999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.403000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.404000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.404999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.406000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.407000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.407999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.409000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.410000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.410999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.412000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.412999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.414000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.415000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.415999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.417000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.418000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.418999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.420000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.421000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.421999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.423000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.423999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.425000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.426000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.426999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.428000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.429000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.429999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.431000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.432000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.432999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.434000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.435000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.435999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.437000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.437999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.439000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.440000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.440999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.442000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.443000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.443999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.445000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.446000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.446999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.448000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.448999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.450000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.451000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.451999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.453000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.454000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.454999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.456000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.457000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.457999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.459000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.460000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.460999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.462000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.462999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.464000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.465000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.465999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.467000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.468000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.468999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.470000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.471000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.471999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.473000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.473999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.475000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.476000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.476999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.478000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.479000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.479999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.481000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.482000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.482999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.484000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.485000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.485999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.487000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.487999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.489000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.490000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.490999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.492000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.493000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.493999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.495000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.496000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.496999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.498000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.498999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.501000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.501999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.503000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.504000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.504999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.506000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.507000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.507999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.509000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.510000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.510999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.512000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.512999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.514000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.515000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.515999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.517000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.518000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.518999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.520000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.521000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.521999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.523000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.523999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.525000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.526000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.526999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.528000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.529000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.529999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.531000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.532000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.532999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.534000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.535000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.535999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.537000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.537999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.539000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.540000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.540999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.542000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.543000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.543999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.545000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.546000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.546999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.548000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.548999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.550000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.551000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.551999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.553000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.554000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.554999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.556000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.557000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.557999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.559000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.560000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.560999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.562000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.562999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.564000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.565000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.565999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.567000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.568000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.568999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.570000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.571000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.571999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.573000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.573999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.575000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.576000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.576999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.578000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.579000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.579999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.581000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.582000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.582999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.584000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.585000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.585999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.587000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.587999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.589000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.590000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.590999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.592000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.593000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.593999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.595000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.596000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.596999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.598000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.598999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.601000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.601999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.603000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.604000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.604999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.606000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.607000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.607999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.609000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.610000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.610999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.612000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.612999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.614000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.615000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.615999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.617000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.618000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.618999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.620000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.621000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.621999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.623000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.623999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.625000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.626000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.626999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.628000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.629000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.629999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.631000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.632000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.632999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.634000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.635000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.635999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.637000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.637999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.639000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.640000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.640999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.642000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.643000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.643999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.645000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.646000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.646999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.648000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.648999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.650000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.651000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.651999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.653000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.654000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.654999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.656000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.657000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.657999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.659000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.660000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.660999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.662000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.662999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.664000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.665000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.665999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.667000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.668000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.668999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.670000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.671000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.671999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.673000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.673999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.675000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.676000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.676999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.678000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.679000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.679999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.681000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.682000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.682999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.684000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.685000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.685999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.687000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.687999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.689000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.690000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.690999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.692000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.693000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.693999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.695000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.696000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.696999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.698000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.698999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.701000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.701999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.703000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.704000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.704999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.706000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.707000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.707999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.709000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.710000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
